Date,Order_ID,Customer_ID,Category,Product,Quantity,Price,Revenue,Region
2024-06-30,ORD04252,CUST2748,Books,Fiction,1,1603.32,1603.32,North
2024-07-01,ORD03540,CUST2772,Sports,Bicycle,2,959.44,1918.89,Central
2024-07-01,ORD03123,CUST2386,Sports,Tennis Racket,2,4262.68,8525.37,North
2024-07-01,ORD04612,CUST2839,Clothing,Shoes,3,1294.38,3883.14,East
2024-07-01,ORD02760,CUST2550,Home & Kitchen,Coffee Maker,1,4726.1,4726.1,Central
2024-07-01,ORD01726,CUST1047,Books,Biography,1,1458.17,1458.17,East
2024-07-01,ORD03510,CUST2713,Books,Biography,1,377.17,377.17,East
2024-07-01,ORD02061,CUST2174,Clothing,Jacket,2,3821.76,7643.52,Central
2024-07-01,ORD02610,CUST2013,Electronics,Headphones,1,45077.33,45077.33,West
2024-07-01,ORD02511,CUST1731,Electronics,Smartphone,1,45013.07,45013.07,East
2024-07-01,ORD02012,CUST2859,Home & Kitchen,Vacuum,1,4905.52,4905.52,East
2024-07-02,ORD00705,CUST2053,Home & Kitchen,Coffee Maker,2,7959.25,15918.5,South
2024-07-03,ORD00084,CUST1502,Books,Fiction,2,1488.77,2977.54,South
2024-07-03,ORD02247,CUST1832,Electronics,Tablet,4,45861.19,183444.77,West
2024-07-03,ORD03158,CUST2586,Sports,Dumbbells,1,4926.52,4926.52,North
2024-07-03,ORD01259,CUST2110,Books,Biography,1,1687.45,1687.45,North
2024-07-04,ORD01930,CUST2715,Sports,Bicycle,1,8752.46,8752.46,North
2024-07-05,ORD02082,CUST2176,Home & Kitchen,Air Fryer,1,12383.22,12383.22,South
2024-07-05,ORD02009,CUST2999,Electronics,Smartwatch,3,31174.26,93522.77,West
2024-07-05,ORD01039,CUST2583,Clothing,Shoes,4,1838.96,7355.84,North
2024-07-05,ORD00033,CUST1188,Clothing,Dress,1,1086.59,1086.59,West
2024-07-06,ORD02550,CUST2915,Sports,Tennis Racket,1,6937.9,6937.9,North
2024-07-06,ORD00860,CUST1248,Home & Kitchen,Blender,1,11177.72,11177.72,East
2024-07-06,ORD03689,CUST1827,Home & Kitchen,Blender,2,9651.38,19302.75,East
2024-07-06,ORD02727,CUST2188,Sports,Yoga Mat,1,1307.77,1307.77,South
2024-07-07,ORD03296,CUST2958,Electronics,Headphones,2,7532.42,15064.84,North
2024-07-07,ORD03512,CUST2364,Electronics,Smartphone,1,68103.12,68103.12,Central
2024-07-07,ORD00723,CUST1907,Home & Kitchen,Blender,2,6992.27,13984.54,South
2024-07-07,ORD03291,CUST1882,Home & Kitchen,Cookware,1,6109.7,6109.7,South
2024-07-07,ORD02358,CUST2156,Books,Comics,1,1226.45,1226.45,West
2024-07-07,ORD01789,CUST1292,Clothing,Jacket,1,4752.0,4752.0,Central
2024-07-07,ORD03322,CUST2442,Clothing,Jeans,2,3086.49,6172.99,North
2024-07-08,ORD04732,CUST1722,Home & Kitchen,Air Fryer,1,12220.03,12220.03,Central
2024-07-08,ORD03401,CUST2586,Home & Kitchen,Cookware,1,2505.38,2505.38,South
2024-07-08,ORD02047,CUST2854,Books,Biography,1,247.62,247.62,North
2024-07-08,ORD03792,CUST1909,Home & Kitchen,Vacuum,1,6741.93,6741.93,East
2024-07-08,ORD01191,CUST2645,Books,Comics,4,1165.93,4663.73,Central
2024-07-08,ORD00851,CUST2204,Electronics,Headphones,3,61430.18,184290.55,East
2024-07-08,ORD01607,CUST2436,Electronics,Smartphone,1,74937.19,74937.19,West
2024-07-08,ORD03039,CUST1532,Sports,Bicycle,1,8738.06,8738.06,South
2024-07-09,ORD04781,CUST2894,Sports,Tennis Racket,2,744.66,1489.31,West
2024-07-09,ORD04995,CUST1087,Books,Non-Fiction,2,264.5,529.0,South
2024-07-09,ORD01696,CUST2648,Clothing,Jeans,1,4384.09,4384.09,South
2024-07-09,ORD03019,CUST1325,Books,Biography,1,1391.62,1391.62,West
2024-07-09,ORD01188,CUST1986,Electronics,Headphones,1,25538.19,25538.19,West
2024-07-09,ORD03850,CUST1030,Home & Kitchen,Blender,1,7282.69,7282.69,North
2024-07-10,ORD01998,CUST2488,Sports,Tennis Racket,1,8176.14,8176.14,East
2024-07-10,ORD03266,CUST2512,Clothing,Dress,1,4354.77,4354.77,West
2024-07-10,ORD04863,CUST2979,Electronics,Laptop,1,24193.26,24193.26,West
2024-07-10,ORD02885,CUST1904,Home & Kitchen,Blender,1,8787.33,8787.33,North
2024-07-10,ORD03140,CUST1654,Home & Kitchen,Blender,1,3989.79,3989.79,North
2024-07-10,ORD03308,CUST2472,Sports,Yoga Mat,2,9123.72,18247.44,South
2024-07-11,ORD04113,CUST1027,Home & Kitchen,Coffee Maker,1,9781.91,9781.91,West
2024-07-11,ORD00370,CUST1912,Sports,Running Shoes,1,9398.28,9398.28,East
2024-07-11,ORD01605,CUST1553,Electronics,Headphones,2,25820.94,51641.88,West
2024-07-11,ORD02172,CUST2292,Electronics,Smartphone,1,53893.45,53893.45,Central
2024-07-12,ORD00355,CUST2994,Clothing,Dress,1,948.94,948.94,West
2024-07-12,ORD03175,CUST1430,Sports,Yoga Mat,3,3929.56,11788.68,North
2024-07-12,ORD03870,CUST2594,Clothing,T-Shirt,2,793.79,1587.59,South
2024-07-12,ORD04802,CUST1380,Books,Fiction,1,699.12,699.12,West
2024-07-13,ORD02884,CUST2085,Electronics,Smartwatch,1,75988.13,75988.13,North
2024-07-13,ORD04382,CUST1256,Home & Kitchen,Coffee Maker,1,11468.38,11468.38,East
2024-07-13,ORD00375,CUST2133,Electronics,Headphones,2,74525.31,149050.62,East
2024-07-13,ORD01799,CUST1403,Clothing,Jacket,2,1116.49,2232.97,North
2024-07-13,ORD02280,CUST1323,Clothing,Jeans,3,1270.14,3810.41,East
2024-07-13,ORD02342,CUST2335,Electronics,Laptop,1,33312.33,33312.33,South
2024-07-13,ORD03519,CUST2681,Sports,Yoga Mat,2,7014.36,14028.72,North
2024-07-14,ORD02587,CUST2796,Electronics,Smartphone,1,16652.78,16652.78,East
2024-07-14,ORD02402,CUST1518,Clothing,Dress,2,3179.52,6359.05,South
2024-07-14,ORD01798,CUST1939,Electronics,Smartphone,1,76905.75,76905.75,East
2024-07-15,ORD01266,CUST2363,Clothing,Shoes,2,1623.56,3247.12,Central
2024-07-15,ORD00437,CUST2352,Home & Kitchen,Blender,1,7193.51,7193.51,East
2024-07-15,ORD01339,CUST1747,Clothing,Jeans,3,3309.91,9929.74,East
2024-07-15,ORD04435,CUST1788,Clothing,Jacket,1,2214.3,2214.3,North
2024-07-15,ORD02555,CUST1379,Electronics,Tablet,1,65793.68,65793.68,North
2024-07-16,ORD04702,CUST2504,Home & Kitchen,Air Fryer,1,14651.71,14651.71,South
2024-07-16,ORD01392,CUST2428,Home & Kitchen,Coffee Maker,2,7330.56,14661.12,North
2024-07-16,ORD01494,CUST1391,Electronics,Smartphone,2,24967.12,49934.24,Central
2024-07-16,ORD02797,CUST1073,Home & Kitchen,Coffee Maker,1,8479.07,8479.07,Central
2024-07-16,ORD02564,CUST1176,Sports,Tennis Racket,2,4605.59,9211.18,East
2024-07-17,ORD03298,CUST2254,Books,Textbook,3,587.8,1763.4,East
2024-07-17,ORD00477,CUST1512,Clothing,Dress,3,2442.47,7327.41,East
2024-07-17,ORD00078,CUST2202,Clothing,Jacket,1,3731.76,3731.76,East
2024-07-18,ORD00069,CUST2411,Sports,Yoga Mat,1,8884.85,8884.85,North
2024-07-19,ORD03059,CUST1166,Home & Kitchen,Air Fryer,1,5021.42,5021.42,North
2024-07-19,ORD00984,CUST2793,Home & Kitchen,Blender,5,8064.97,40324.87,Central
2024-07-19,ORD03286,CUST1492,Clothing,Dress,1,4227.47,4227.47,East
2024-07-19,ORD02740,CUST2344,Sports,Dumbbells,1,9815.81,9815.81,Central
2024-07-20,ORD02771,CUST1284,Clothing,Jacket,2,659.39,1318.77,South
2024-07-20,ORD00587,CUST2960,Electronics,Smartwatch,1,25550.88,25550.88,South
2024-07-20,ORD01136,CUST1116,Books,Comics,1,1343.82,1343.82,West
2024-07-21,ORD03856,CUST1500,Home & Kitchen,Air Fryer,2,4394.28,8788.57,South
2024-07-21,ORD03058,CUST2896,Sports,Bicycle,2,9834.58,19669.17,West
2024-07-21,ORD01035,CUST2022,Home & Kitchen,Vacuum,3,10205.96,30617.87,West
2024-07-21,ORD01940,CUST2043,Electronics,Laptop,2,76893.04,153786.08,North
2024-07-21,ORD04411,CUST1805,Clothing,Jeans,1,2872.03,2872.03,North
2024-07-21,ORD00110,CUST1028,Clothing,Shoes,2,2588.0,5176.0,West
2024-07-21,ORD03356,CUST1151,Sports,Dumbbells,1,4638.82,4638.82,Central
2024-07-21,ORD02559,CUST1252,Home & Kitchen,Cookware,1,8242.8,8242.8,West
2024-07-21,ORD04398,CUST1994,Home & Kitchen,Air Fryer,1,10541.1,10541.1,East
2024-07-22,ORD04807,CUST2052,Clothing,Jacket,2,2243.31,4486.62,South
2024-07-22,ORD02547,CUST1815,Sports,Bicycle,1,7636.32,7636.32,East
2024-07-22,ORD00498,CUST2281,Books,Biography,1,908.63,908.63,East
2024-07-23,ORD01290,CUST2184,Clothing,Jeans,1,3648.02,3648.02,North
2024-07-23,ORD00312,CUST1461,Clothing,T-Shirt,1,3870.5,3870.5,West
2024-07-23,ORD02933,CUST1346,Sports,Tennis Racket,2,7532.97,15065.95,East
2024-07-24,ORD02137,CUST2831,Clothing,T-Shirt,1,4756.34,4756.34,South
2024-07-24,ORD04292,CUST1005,Books,Non-Fiction,2,1103.28,2206.55,East
2024-07-24,ORD01598,CUST2518,Sports,Running Shoes,1,3404.37,3404.37,West
2024-07-24,ORD03718,CUST1788,Books,Comics,4,1161.9,4647.59,West
2024-07-24,ORD02239,CUST2294,Electronics,Headphones,2,70607.19,141214.38,East
2024-07-25,ORD04306,CUST2769,Books,Fiction,1,1664.21,1664.21,South
2024-07-25,ORD00673,CUST2747,Electronics,Headphones,2,30036.12,60072.24,East
2024-07-25,ORD01311,CUST2203,Electronics,Smartwatch,1,62059.59,62059.59,South
2024-07-25,ORD04367,CUST1808,Sports,Tennis Racket,2,8065.37,16130.75,West
2024-07-25,ORD02343,CUST2322,Home & Kitchen,Cookware,2,3977.49,7954.99,South
2024-07-26,ORD04896,CUST1023,Sports,Yoga Mat,1,5365.59,5365.59,Central
2024-07-26,ORD01986,CUST2243,Home & Kitchen,Cookware,1,8834.61,8834.61,East
2024-07-26,ORD01133,CUST2546,Electronics,Smartphone,2,35810.69,71621.39,South
2024-07-26,ORD04301,CUST1523,Sports,Tennis Racket,1,9154.47,9154.47,East
2024-07-26,ORD03128,CUST1550,Electronics,Headphones,1,73875.62,73875.62,South
2024-07-26,ORD01677,CUST1680,Books,Textbook,3,1856.7,5570.11,West
2024-07-27,ORD00614,CUST1341,Home & Kitchen,Air Fryer,2,7654.16,15308.32,Central
2024-07-27,ORD04033,CUST1242,Clothing,Jeans,5,2941.57,14707.85,West
2024-07-27,ORD01319,CUST2894,Home & Kitchen,Vacuum,1,8914.05,8914.05,North
2024-07-27,ORD04098,CUST2010,Clothing,Shoes,1,3835.11,3835.11,East
2024-07-27,ORD00440,CUST1166,Home & Kitchen,Vacuum,1,12556.42,12556.42,South
2024-07-27,ORD04539,CUST2492,Home & Kitchen,Vacuum,3,13321.8,39965.41,North
2024-07-27,ORD02050,CUST1667,Clothing,T-Shirt,2,656.25,1312.51,South
2024-07-28,ORD01217,CUST1706,Electronics,Laptop,2,13293.98,26587.95,East
2024-07-28,ORD03559,CUST1032,Sports,Bicycle,1,2593.51,2593.51,Central
2024-07-28,ORD03547,CUST1494,Electronics,Smartphone,4,64318.82,257275.28,Central
2024-07-28,ORD01815,CUST2090,Electronics,Headphones,2,21881.87,43763.75,North
2024-07-29,ORD00450,CUST2025,Sports,Running Shoes,1,5130.94,5130.94,North
2024-07-29,ORD03991,CUST2232,Books,Fiction,1,1285.69,1285.69,West
2024-07-29,ORD00961,CUST1077,Electronics,Headphones,1,40365.51,40365.51,West
2024-07-29,ORD02119,CUST2641,Home & Kitchen,Cookware,4,12198.48,48793.91,East
2024-07-30,ORD03943,CUST1602,Electronics,Smartphone,3,79226.73,237680.19,West
2024-07-30,ORD03223,CUST1137,Electronics,Smartphone,1,48272.87,48272.87,South
2024-07-30,ORD00202,CUST2407,Electronics,Tablet,2,14667.69,29335.39,South
2024-07-30,ORD00435,CUST2365,Home & Kitchen,Air Fryer,1,2841.91,2841.91,West
2024-07-31,ORD03826,CUST2587,Electronics,Smartwatch,1,27677.4,27677.4,South
2024-07-31,ORD00441,CUST1305,Electronics,Tablet,4,69004.68,276018.72,East
2024-07-31,ORD01796,CUST1139,Books,Biography,1,599.97,599.97,South
2024-07-31,ORD03491,CUST1717,Sports,Running Shoes,3,1948.08,5844.23,East
2024-07-31,ORD03517,CUST1805,Clothing,Jacket,2,3430.07,6860.13,East
2024-07-31,ORD04162,CUST1292,Books,Comics,1,202.13,202.13,Central
2024-08-01,ORD00900,CUST2815,Electronics,Smartwatch,2,73209.56,146419.12,Central
2024-08-01,ORD01599,CUST1225,Books,Fiction,5,1729.96,8649.78,North
2024-08-01,ORD00847,CUST1114,Clothing,Jacket,5,834.49,4172.46,South
2024-08-01,ORD00300,CUST1714,Electronics,Smartwatch,1,69377.71,69377.71,Central
2024-08-02,ORD04209,CUST2778,Electronics,Laptop,4,48852.63,195410.51,South
2024-08-02,ORD04329,CUST1170,Clothing,Jacket,1,3500.7,3500.7,Central
2024-08-03,ORD00651,CUST2303,Sports,Running Shoes,1,1501.27,1501.27,North
2024-08-03,ORD02307,CUST1418,Electronics,Laptop,2,44797.15,89594.3,North
2024-08-03,ORD03616,CUST1508,Electronics,Smartphone,2,56989.03,113978.05,East
2024-08-03,ORD04836,CUST1225,Books,Comics,2,636.48,1272.95,West
2024-08-03,ORD01127,CUST1798,Home & Kitchen,Blender,2,7940.27,15880.55,West
2024-08-04,ORD04540,CUST2683,Electronics,Headphones,5,16612.35,83061.74,West
2024-08-04,ORD01655,CUST2607,Sports,Dumbbells,3,4575.21,13725.64,East
2024-08-04,ORD01287,CUST1106,Electronics,Smartwatch,3,33878.09,101634.28,East
2024-08-05,ORD03379,CUST2907,Electronics,Laptop,2,53481.65,106963.31,Central
2024-08-05,ORD00057,CUST2168,Books,Biography,1,1578.56,1578.56,Central
2024-08-05,ORD00604,CUST2979,Clothing,Dress,1,4781.49,4781.49,North
2024-08-05,ORD02545,CUST2116,Clothing,Shoes,3,3503.29,10509.88,Central
2024-08-05,ORD01951,CUST1355,Electronics,Tablet,1,69688.99,69688.99,West
2024-08-05,ORD01645,CUST1217,Sports,Tennis Racket,1,7823.53,7823.53,North
2024-08-06,ORD02627,CUST1782,Home & Kitchen,Blender,4,7066.79,28267.15,North
2024-08-06,ORD04899,CUST1242,Electronics,Smartphone,2,51985.09,103970.18,Central
2024-08-06,ORD04114,CUST1164,Electronics,Laptop,3,73428.12,220284.35,Central
2024-08-06,ORD01082,CUST2339,Clothing,Jacket,2,4818.08,9636.15,West
2024-08-07,ORD00165,CUST1449,Clothing,T-Shirt,1,4489.68,4489.68,East
2024-08-08,ORD00410,CUST1988,Clothing,Shoes,1,1893.2,1893.2,South
2024-08-08,ORD01117,CUST2212,Electronics,Smartphone,1,55908.2,55908.2,West
2024-08-08,ORD03114,CUST2947,Books,Biography,3,1856.47,5569.42,North
2024-08-08,ORD00996,CUST2120,Clothing,Shoes,3,4311.55,12934.66,South
2024-08-08,ORD04513,CUST2575,Sports,Bicycle,2,5240.87,10481.75,West
2024-08-08,ORD00423,CUST2658,Sports,Tennis Racket,2,7143.47,14286.95,Central
2024-08-09,ORD03728,CUST2118,Clothing,Dress,2,780.81,1561.62,South
2024-08-09,ORD03062,CUST2077,Electronics,Smartwatch,1,76505.15,76505.15,East
2024-08-10,ORD03101,CUST2467,Electronics,Headphones,2,79455.3,158910.6,South
2024-08-10,ORD01926,CUST2840,Home & Kitchen,Coffee Maker,4,4258.81,17035.25,East
2024-08-10,ORD00191,CUST1961,Electronics,Tablet,3,21170.73,63512.2,Central
2024-08-11,ORD02251,CUST1887,Sports,Dumbbells,2,7626.47,15252.94,East
2024-08-11,ORD01442,CUST1047,Home & Kitchen,Blender,1,1052.03,1052.03,Central
2024-08-11,ORD00284,CUST2057,Sports,Yoga Mat,2,1104.21,2208.43,South
2024-08-11,ORD00223,CUST1083,Books,Non-Fiction,1,550.99,550.99,West
2024-08-11,ORD03635,CUST2602,Books,Fiction,4,1091.83,4367.31,West
2024-08-12,ORD00373,CUST1002,Electronics,Headphones,2,69413.12,138826.24,East
2024-08-12,ORD03402,CUST2932,Clothing,Dress,2,3083.55,6167.1,South
2024-08-12,ORD04143,CUST2244,Electronics,Smartwatch,4,50708.73,202834.93,West
2024-08-12,ORD04168,CUST2507,Electronics,Laptop,1,58023.83,58023.83,East
2024-08-13,ORD02828,CUST1124,Clothing,Jeans,1,4421.81,4421.81,South
2024-08-13,ORD03987,CUST2914,Books,Non-Fiction,2,375.46,750.91,West
2024-08-13,ORD01568,CUST1145,Electronics,Laptop,1,61459.47,61459.47,North
2024-08-13,ORD01576,CUST2863,Home & Kitchen,Coffee Maker,2,4785.86,9571.72,West
2024-08-14,ORD01629,CUST1849,Home & Kitchen,Coffee Maker,1,3766.18,3766.18,South
2024-08-14,ORD02223,CUST2352,Books,Textbook,2,273.39,546.78,South
2024-08-14,ORD04170,CUST2497,Sports,Yoga Mat,1,4388.09,4388.09,West
2024-08-15,ORD04768,CUST2613,Sports,Dumbbells,1,6624.87,6624.87,East
2024-08-15,ORD00260,CUST1824,Electronics,Headphones,2,43213.17,86426.33,South
2024-08-15,ORD04428,CUST2738,Electronics,Laptop,3,5806.11,17418.34,North
2024-08-16,ORD00038,CUST2609,Clothing,T-Shirt,4,3943.92,15775.69,East
2024-08-16,ORD01763,CUST1200,Sports,Dumbbells,1,3549.24,3549.24,West
2024-08-16,ORD04389,CUST2857,Clothing,T-Shirt,4,2339.92,9359.67,Central
2024-08-16,ORD01810,CUST2696,Clothing,Dress,1,1273.26,1273.26,West
2024-08-16,ORD00340,CUST2879,Home & Kitchen,Air Fryer,1,14212.84,14212.84,South
2024-08-17,ORD01891,CUST2607,Clothing,Shoes,1,3458.72,3458.72,Central
2024-08-17,ORD04421,CUST1628,Home & Kitchen,Coffee Maker,2,13203.21,26406.42,South
2024-08-18,ORD00889,CUST2398,Clothing,Jeans,1,698.41,698.41,South
2024-08-19,ORD03945,CUST1346,Sports,Tennis Racket,2,5497.86,10995.73,North
2024-08-19,ORD00371,CUST1019,Home & Kitchen,Air Fryer,1,8149.56,8149.56,South
2024-08-19,ORD03524,CUST2721,Sports,Dumbbells,1,2268.24,2268.24,East
2024-08-19,ORD02155,CUST1950,Clothing,Jacket,1,3629.54,3629.54,West
2024-08-20,ORD00665,CUST1220,Books,Comics,1,1239.79,1239.79,Central
2024-08-20,ORD00207,CUST1604,Sports,Yoga Mat,1,3934.13,3934.13,West
2024-08-20,ORD01724,CUST2144,Clothing,Jacket,1,4241.91,4241.91,East
2024-08-20,ORD02855,CUST1048,Electronics,Smartphone,2,41260.18,82520.36,East
2024-08-20,ORD01524,CUST1976,Home & Kitchen,Air Fryer,1,9294.81,9294.81,Central
2024-08-20,ORD00434,CUST1326,Home & Kitchen,Vacuum,1,2503.8,2503.8,East
2024-08-20,ORD03034,CUST1094,Home & Kitchen,Vacuum,4,9346.75,37387.0,North
2024-08-21,ORD02946,CUST2193,Clothing,Jacket,4,3994.39,15977.57,West
2024-08-21,ORD01185,CUST2777,Electronics,Smartwatch,1,65982.88,65982.88,South
2024-08-21,ORD03199,CUST1023,Books,Biography,4,824.32,3297.27,North
2024-08-21,ORD02616,CUST2141,Clothing,T-Shirt,1,4592.98,4592.98,West
2024-08-21,ORD03098,CUST1613,Electronics,Laptop,3,23310.51,69931.53,South
2024-08-22,ORD04066,CUST1835,Books,Textbook,2,465.75,931.51,West
2024-08-22,ORD04147,CUST1635,Books,Non-Fiction,2,1097.73,2195.46,South
2024-08-22,ORD00401,CUST2037,Electronics,Laptop,2,56616.42,113232.84,North
2024-08-22,ORD03798,CUST1199,Electronics,Headphones,1,25341.3,25341.3,West
2024-08-23,ORD01594,CUST2676,Home & Kitchen,Air Fryer,2,8864.58,17729.15,East
2024-08-23,ORD03786,CUST2238,Books,Textbook,4,1502.65,6010.61,East
2024-08-23,ORD00884,CUST2382,Home & Kitchen,Cookware,2,5512.74,11025.48,East
2024-08-23,ORD02271,CUST1803,Electronics,Smartphone,1,12198.18,12198.18,North
2024-08-24,ORD01276,CUST1185,Books,Non-Fiction,1,1013.65,1013.65,West
2024-08-24,ORD03229,CUST2875,Books,Non-Fiction,5,1948.16,9740.8,West
2024-08-24,ORD02642,CUST2837,Electronics,Headphones,2,68905.24,137810.48,East
2024-08-24,ORD04667,CUST1872,Sports,Yoga Mat,1,4687.39,4687.39,Central
2024-08-24,ORD01298,CUST1762,Clothing,Shoes,5,4362.6,21813.01,South
2024-08-24,ORD03168,CUST2826,Home & Kitchen,Blender,1,4465.87,4465.87,North
2024-08-25,ORD01706,CUST2887,Clothing,Shoes,2,3552.92,7105.84,East
2024-08-25,ORD04211,CUST1449,Sports,Running Shoes,1,5240.4,5240.4,West
2024-08-25,ORD03865,CUST2246,Home & Kitchen,Blender,1,3794.83,3794.83,West
2024-08-25,ORD03078,CUST2045,Books,Textbook,1,1082.18,1082.18,East
2024-08-25,ORD02087,CUST1530,Sports,Dumbbells,1,4608.59,4608.59,East
2024-08-26,ORD01542,CUST2366,Clothing,Shoes,3,549.35,1648.04,South
2024-08-26,ORD04791,CUST1061,Electronics,Headphones,1,39914.86,39914.86,North
2024-08-26,ORD01178,CUST2598,Clothing,T-Shirt,1,4240.07,4240.07,North
2024-08-26,ORD01463,CUST1949,Books,Textbook,2,536.25,1072.51,East
2024-08-26,ORD00983,CUST2932,Electronics,Smartphone,2,7571.88,15143.75,West
2024-08-26,ORD00635,CUST1908,Electronics,Smartphone,1,55800.64,55800.64,Central
2024-08-27,ORD02299,CUST2656,Home & Kitchen,Coffee Maker,5,6778.03,33890.17,East
2024-08-27,ORD00100,CUST1394,Clothing,Shoes,4,1099.78,4399.12,Central
2024-08-27,ORD04205,CUST1912,Home & Kitchen,Blender,2,5647.97,11295.94,North
2024-08-28,ORD04850,CUST1179,Books,Fiction,1,1107.2,1107.2,North
2024-08-29,ORD04614,CUST1036,Books,Non-Fiction,2,1271.52,2543.04,East
2024-08-29,ORD01759,CUST2672,Sports,Yoga Mat,1,7092.88,7092.88,East
2024-08-29,ORD02506,CUST2582,Sports,Yoga Mat,2,4364.05,8728.11,South
2024-08-29,ORD04885,CUST2279,Electronics,Laptop,2,69250.41,138500.81,Central
2024-08-30,ORD00124,CUST2767,Electronics,Smartwatch,2,9275.18,18550.36,Central
2024-08-30,ORD04742,CUST1766,Electronics,Laptop,1,60498.41,60498.41,West
2024-08-30,ORD02202,CUST1869,Home & Kitchen,Cookware,2,11015.05,22030.1,South
2024-08-30,ORD00771,CUST2196,Clothing,Jacket,3,1914.73,5744.2,East
2024-08-30,ORD03181,CUST2933,Books,Fiction,1,1928.75,1928.75,Central
2024-08-30,ORD01068,CUST1672,Sports,Running Shoes,1,4004.38,4004.38,East
2024-08-31,ORD02552,CUST1247,Books,Biography,5,399.88,1999.42,West
2024-08-31,ORD00455,CUST1600,Clothing,T-Shirt,2,1607.0,3214.0,West
2024-08-31,ORD02679,CUST2502,Electronics,Smartwatch,2,34095.13,68190.26,West
2024-08-31,ORD03674,CUST2640,Clothing,Shoes,2,1996.81,3993.62,Central
2024-08-31,ORD02195,CUST2429,Clothing,Dress,5,4031.3,20156.48,West
2024-09-01,ORD00677,CUST2708,Clothing,T-Shirt,2,1416.99,2833.98,North
2024-09-01,ORD04674,CUST1175,Clothing,Jacket,1,2970.27,2970.27,West
2024-09-01,ORD01412,CUST1823,Electronics,Laptop,3,15004.74,45014.23,North
2024-09-01,ORD02220,CUST2689,Home & Kitchen,Vacuum,1,6786.38,6786.38,Central
2024-09-02,ORD03043,CUST2147,Electronics,Smartphone,1,12019.84,12019.84,West
2024-09-02,ORD00810,CUST2993,Clothing,Shoes,2,2902.68,5805.36,South
2024-09-02,ORD00547,CUST2848,Books,Comics,3,464.41,1393.23,West
2024-09-02,ORD00182,CUST1132,Books,Non-Fiction,1,1938.51,1938.51,East
2024-09-03,ORD02037,CUST1193,Clothing,Jacket,1,1901.37,1901.37,East
2024-09-03,ORD02309,CUST1643,Electronics,Tablet,1,7350.31,7350.31,South
2024-09-04,ORD04261,CUST2401,Clothing,Shoes,1,1123.92,1123.92,North
2024-09-04,ORD02250,CUST2067,Books,Textbook,2,1198.02,2396.04,East
2024-09-04,ORD03252,CUST2007,Home & Kitchen,Cookware,2,9464.75,18929.49,West
2024-09-04,ORD00695,CUST2300,Electronics,Smartwatch,2,11827.72,23655.45,South
2024-09-04,ORD02335,CUST2166,Electronics,Headphones,2,42301.35,84602.7,East
2024-09-04,ORD02044,CUST2205,Clothing,T-Shirt,1,2243.49,2243.49,South
2024-09-05,ORD00080,CUST2302,Sports,Dumbbells,2,5497.89,10995.79,West
2024-09-05,ORD02427,CUST1119,Books,Comics,2,1881.34,3762.68,South
2024-09-05,ORD00334,CUST1339,Electronics,Smartphone,2,68844.59,137689.18,Central
2024-09-06,ORD03852,CUST1829,Sports,Tennis Racket,1,593.11,593.11,Central
2024-09-06,ORD03254,CUST2177,Books,Textbook,1,1063.26,1063.26,North
2024-09-06,ORD00430,CUST1549,Home & Kitchen,Blender,1,4143.83,4143.83,South
2024-09-06,ORD00751,CUST2840,Sports,Tennis Racket,4,6050.14,24200.54,North
2024-09-06,ORD03770,CUST2403,Clothing,Dress,2,3773.91,7547.81,Central
2024-09-06,ORD01669,CUST1078,Clothing,Dress,3,2922.14,8766.41,North
2024-09-07,ORD00461,CUST1921,Home & Kitchen,Blender,1,1189.24,1189.24,North
2024-09-07,ORD03216,CUST2009,Sports,Bicycle,2,7039.2,14078.39,West
2024-09-07,ORD00939,CUST1221,Home & Kitchen,Vacuum,2,14024.92,28049.83,West
2024-09-07,ORD01253,CUST1084,Clothing,Jeans,1,1808.89,1808.89,South
2024-09-07,ORD00381,CUST2166,Books,Fiction,1,1167.83,1167.83,North
2024-09-07,ORD04151,CUST2077,Sports,Dumbbells,2,2593.51,5187.02,East
2024-09-08,ORD02833,CUST1380,Home & Kitchen,Cookware,1,4000.32,4000.32,East
2024-09-08,ORD03789,CUST2829,Electronics,Laptop,2,57921.89,115843.78,Central
